user_id,car,comfort,performance,fuel_economy,interior_design,exterior_styling,reliability
949,Q3quattro,5,2,2,1,4,1
132,Romeo,4,2,2,2,2,1
1773,SonataSport,5,2,3,3,3,5
1737,EdgeSE,3,1,5,2,2,2
1698,FocusRS,5,5,5,3,2,5
827,Legacy2.5i,1,2,5,1,5,3
849,SportageLX,2,2,5,3,1,2
1964,XC90T6,2,5,1,4,1,1
1387,S60T5,4,2,4,5,1,3
829,Suburban4WD,3,4,4,3,4,1
1515,OptimaEX,4,3,2,4,1,3
1075,ImpalaPremier,2,5,5,3,1,2
1690,F-PACE25t,2,1,2,1,5,5
282,TiguanSEL,3,1,4,1,3,1
490,X4xDrive28i,4,5,3,5,4,4
345,OptimaEX,5,5,3,2,2,2
1317,Silverado,5,2,4,4,2,3
773,CamryXLE,2,3,1,2,4,4
1918,TraverseFWD,5,4,2,1,1,3
565,Silverado,4,1,3,5,5,5
1261,FocusS,3,5,2,1,3,4
44,ExpeditionLimited,5,1,3,5,1,2
1500,Transit,4,3,5,5,4,3
3,Super,4,3,4,1,1,3
1497,MustangShelby,5,5,5,1,2,2
333,AMG,3,5,5,4,4,1
478,Accord,5,2,2,1,4,3
1209,F-150XLT,3,4,4,5,4,2
1532,G803.3T,3,5,5,4,4,3
1690,124,3,3,2,5,1,4
443,OdysseyEX,4,1,3,4,3,1
1218,G803.8L,2,2,4,4,3,1
1202,ImpalaPremier,4,1,3,5,3,2
470,5,5,1,5,1,1,5
1084,TahoeLT,5,3,1,1,3,3
1358,Grand,3,3,1,2,2,1
1933,JourneySXT,4,2,5,4,5,4
1470,Q3Premium,3,5,2,4,5,2
143,CorvetteCoupe,5,3,3,1,4,1
239,Hardtop,5,3,1,2,1,4
1659,Versa,5,5,5,5,1,4
64,SLSL,3,3,2,1,1,3
1904,ILXAutomatic,3,1,1,2,4,4
540,Soul,3,4,4,1,2,3
1231,SportageLX,3,5,3,5,3,5
1494,WRXPremium,3,5,3,4,3,1
1161,F-PACE35t,2,4,1,3,5,5
90,SorentoSX,1,2,1,2,1,2
13,i394,1,5,4,1,3,3
753,Atlas3.6L,4,1,4,1,1,4
969,500LPop,4,4,2,4,1,2
957,GLCGLC,1,5,2,5,1,4
1740,A4Premium,2,1,5,1,2,3
1710,Suburban4WD,5,1,5,4,2,2
1488,ILXAutomatic,5,4,3,1,5,1
1370,ChargerDaytona,4,4,1,3,5,4
49,CorvetteConvertible,1,4,3,1,2,5
1305,200LX,2,1,3,1,3,1
668,VeranoSport,4,4,1,5,4,4
767,MustangGT,5,1,4,1,3,1
69,CountrymanCooper,1,4,2,3,3,3
1716,Forester2.0XT,5,2,4,5,4,3
1911,124,1,5,2,3,5,3
927,F-150XL,3,1,4,5,1,3
1879,Sierra,3,3,2,1,4,5
206,Q73.0,3,3,5,4,4,4
257,QX30Sport,1,2,5,3,3,1
793,Q73.0T,2,3,1,1,5,1
902,C-ClassC,4,1,5,3,1,2
282,MalibuPremier,1,5,5,1,1,4
235,Elantra,5,5,3,3,4,1
430,EnclaveLeather,4,3,5,2,3,1
416,500XLounge,2,4,1,1,2,1
1990,300300C,4,3,5,2,5,1
1852,SorentoEX,2,1,3,3,1,3
830,TLXFWD,2,5,4,2,1,1
278,Q73.0,4,2,5,3,4,1
936,ExpeditionPlatinum,4,3,3,5,3,3
220,XTSFWD,1,5,2,3,3,1
638,FusionS,4,3,2,3,4,3
1465,EnclaveLeather,1,2,5,1,5,3
1462,SorentoSX,3,5,4,3,3,4
1330,WRXPremium,1,4,1,5,2,4
639,FocusSE,2,3,2,3,1,3
1849,CorvetteStingray,3,4,1,5,1,2
1098,FocusS,5,1,3,5,1,2
987,ILXAutomatic,5,4,1,2,1,4
1016,Legacy2.5i,3,2,5,3,4,2
567,A6Premium,2,2,4,1,4,2
155,FiestaTitanium,5,5,2,4,3,3
285,FitEX,2,5,3,1,4,4
423,FitEX,5,5,2,3,5,1
219,FocusTitanium,2,1,2,5,5,1
726,ChargerSRT,3,1,3,3,3,1
108,CamrySE,1,2,3,3,4,3
1945,XE25t,2,2,2,3,2,2
102,MustangShelby,3,1,5,5,3,1
1766,EnclavePremium,3,1,3,1,1,1
1088,TahoeLS,1,2,4,4,3,5
896,SorentoEX,5,4,1,4,4,3
485,CorvetteGrand,1,2,1,5,1,1
1464,G905.0L,1,4,5,4,4,3
1479,CamaroCoupe,3,3,3,4,1,5
575,Atlas3.6L,4,4,1,5,1,1
1592,4,5,1,5,5,4,2
1688,EncorePreferred,3,3,3,1,3,2
1707,QX30FWD,4,3,3,1,4,5
1503,F-150XL,1,5,4,4,2,2
601,500Pop,4,2,3,1,1,2
858,TerrainAWD,4,2,1,2,4,2
195,AvalonHybrid,2,4,5,4,2,1
1755,A63.0T,3,2,1,1,3,2
893,500XLounge,5,2,5,5,1,1
1846,FocusRS,5,3,3,1,4,5
249,PacificaTouring,3,2,4,2,2,4
160,Versa,2,2,3,4,5,5
696,500,2,3,3,5,4,2
1806,QX30Premium,1,4,5,2,2,1
206,WRXLimited,5,1,1,1,4,2
470,A62.0T,1,5,2,3,4,1
1572,G903.3T,5,1,5,1,4,1
1481,OptimaS,5,1,4,5,4,3
1189,CX-9Grand,3,1,2,2,5,1
1087,MustangShelby,4,5,5,3,5,3
1126,TaurusSEL,2,5,1,1,2,3
910,F-150XL,2,2,4,2,5,2
150,SLSL,4,2,5,1,1,3
216,FusionPlatinum,4,5,5,1,4,5
872,SonataLimited,3,3,4,3,5,3
1215,ImpalaPremier,4,1,1,2,3,3
1491,SSSedan,1,2,1,1,5,2
1588,Q52.0,2,2,3,4,3,1
338,E-ClassE,5,3,3,4,4,1
553,FiestaST,4,3,4,1,5,3
241,ElantraSE,3,3,3,2,5,2
940,A3,2,3,2,3,2,3
552,Wrangler,5,1,4,1,5,2
1162,Soul,5,3,2,1,4,3
1318,500Pop,5,5,1,4,5,5
643,F-150Platinum,1,4,4,2,2,2
1724,Q50Red,2,3,5,5,5,3
1375,OptimaLX,3,5,5,4,1,5
1966,FocusTitanium,2,1,3,1,2,1
549,ChallengerGT,5,2,3,1,4,3
544,OptimaEX,3,3,1,3,5,3
283,TahoeLT,2,3,1,4,1,3
1825,G903.3T,4,1,2,1,2,1
959,Q73.0,1,4,1,1,1,3
1806,ExpeditionPlatinum,3,5,3,5,1,1
276,ElantraSEL,2,3,1,3,5,3
9,A5,4,1,1,3,3,3
1565,Yukon2WD,4,2,1,5,2,3
1704,Yukon,3,4,3,5,4,1
617,AvalonXLE,2,4,2,3,2,2
251,CX-9Grand,3,2,3,5,2,1
377,Challenger392,2,2,5,2,4,2
1804,TT,3,1,2,1,5,4
609,CamaroCoupe,3,1,4,5,3,4
736,FiestaTitanium,2,3,2,4,4,3
226,ATS,4,3,3,4,1,3
1363,JourneyCrossroad,4,3,4,2,5,1
1014,Malibu1LT,5,4,4,4,3,4
1360,ImpalaLS,2,4,1,3,1,1
198,EquinoxFWD,2,1,4,4,1,2
1368,A62.0T,2,1,5,5,2,1
779,ExpeditionXLT,4,5,5,4,5,3
68,ChallengerT/A,4,5,3,1,3,2
1583,TaurusLimited,4,1,3,4,4,3
437,XT5Luxury,4,3,2,3,2,2
892,CorvetteGrand,3,4,1,4,3,4
1317,OdysseyEX-L,4,5,1,4,4,1
98,EncorePreferred,5,4,3,2,5,2
749,S5,2,3,5,4,3,2
678,WRXManual,5,3,1,4,2,1
682,Express,3,3,4,1,1,2
1277,CamaroConvertible,2,4,4,5,1,5
107,ChallengerSRT,2,2,1,5,1,4
247,QX30Sport,4,1,3,4,3,2
843,S3Premium,2,2,2,5,4,4
1763,CT6,4,1,2,4,4,4
254,ChallengerR/T,2,5,3,4,3,2
861,Silverado,5,3,4,1,1,5
557,QX30Premium,4,1,3,1,2,1
1911,CT6,4,1,2,4,2,2
1528,DurangoCitadel,1,5,5,5,4,1
416,Santa,4,4,4,1,1,5
1913,CorvetteGrand,3,3,1,1,5,5
1726,OdysseyEX-L,2,2,5,5,1,4
1122,FiestaS,2,1,2,5,5,1
1767,A3,5,2,1,1,1,1
589,Rover,4,1,5,1,2,2
781,Outback2.5i,4,4,4,1,1,3
862,CanyonExtended,5,3,4,3,2,2
1246,300300S,4,1,2,4,5,5
337,TiguanSEL,5,3,2,1,4,5
992,DurangoCitadel,3,5,5,4,4,4
894,XT5Luxury,5,4,2,4,4,3
248,C-ClassC,1,4,2,5,5,1
1337,HR-VEX,5,5,3,1,3,3
1917,ChargerDaytona,4,1,5,3,1,5
684,FocusTitanium,5,3,2,1,5,3
976,EquinoxAWD,3,3,1,5,2,5
524,Suburban4WD,3,4,4,4,1,2
232,Malibu1LT,4,3,5,5,2,2
641,CamaroCoupe,4,4,5,3,5,3
1143,FitEX,5,2,2,3,1,2
1636,CompassSport,5,4,3,5,4,2
454,F-150Limited,2,4,2,5,2,1
509,OptimaEX,1,2,5,3,2,1
633,ExpeditionPlatinum,1,5,5,1,1,2
1800,X3xDrive35i,5,2,1,4,2,4
903,PacificaLX,5,1,5,4,5,1
946,CT6,4,3,1,2,1,1
541,CT6,4,2,1,2,3,2
1239,ImpalaPremier,5,4,2,4,5,3
1666,MalibuLT,4,1,1,3,2,2
10,488,5,5,4,3,5,1
1498,CT6,5,5,5,4,2,1
1743,XC90T6,4,2,1,4,3,1
1114,F-150Raptor,3,4,5,5,5,5
1005,XC90T5,4,5,4,2,4,5
1075,E-Series,2,1,5,2,3,4
1914,FusionPlatinum,3,1,5,3,2,2
125,JourneyGT,1,1,3,2,1,4
1642,EdgeTitanium,3,5,4,2,1,4
836,F-150Platinum,2,4,3,1,4,5
875,Civic,2,4,3,1,2,5
811,DurangoGT,3,4,3,3,2,1
1787,RDXFWD,2,5,5,3,5,2
217,Forester2.0XT,2,4,1,4,5,2
1863,PacificaLX,1,1,1,1,3,5
1793,CamryXLE,3,1,4,5,1,4
1030,TerrainAWD,4,3,1,2,1,2
541,FitEX-L,5,4,2,3,4,3
1375,CorvetteGrand,3,2,3,1,3,3
916,EscapeS,2,4,4,4,1,4
1258,QX30FWD,4,4,1,4,4,5
196,F-150XL,2,2,3,2,4,2
1479,Malibu1LT,1,2,3,2,5,5
1601,SonataLimited,5,3,3,5,3,5
1380,OdysseyEX-L,1,3,3,2,2,4
585,SonataSport,5,5,3,3,3,1
112,500cPop,2,1,3,3,1,4
1561,i394,2,1,3,3,5,1
1944,RidgelineSport,4,1,4,4,2,2
704,F-150XL,4,3,5,3,5,4
497,Outback2.5i,2,5,2,5,4,4
771,S60T5,1,4,4,1,2,4
1294,VoltLT,4,2,1,5,5,2
1999,F-150XLT,1,4,2,5,5,3
1546,DurangoSXT,3,3,3,5,5,3
1133,CamaroCoupe,4,2,2,4,2,4
1821,EncoreFWD,5,4,3,3,2,1
394,A5,5,4,3,2,2,1
1312,Malibu1LS,2,1,4,2,5,3
1076,EdgeTitanium,3,2,5,4,2,3
1426,XC90T6,4,3,4,4,1,3
1367,Challenger392,2,5,5,5,2,4
410,Accord,2,3,3,1,3,4
1312,Malibu1LS,5,3,4,5,3,2
93,ExpeditionKing,5,4,4,1,4,5
662,ExpeditionKing,1,4,1,4,5,5
1110,AvalonXLE,1,2,4,3,2,4
1224,OdysseyEX,5,1,4,1,2,4
346,C-Max,2,3,1,4,3,5
1129,Super,5,5,4,3,2,2
1657,VoltLT,5,3,4,2,4,2
536,X5xDrive35i,1,5,3,5,3,2
976,Legacy2.5i,3,1,4,1,3,4
844,X4M40i,1,5,2,1,2,1
300,Malibu1LS,1,3,2,4,5,4
327,Yukon2WD,5,3,1,5,1,3
1697,CX-9Grand,4,2,2,1,5,5
693,RDXFWD,1,3,2,5,1,4
1628,500,1,2,1,1,1,3
933,500LLounge,3,1,4,4,5,2
1111,JourneyCrossroad,2,4,3,2,4,1
70,500XLounge,2,4,5,1,2,5
839,CherokeeLatitude,5,4,5,2,5,2
645,500XTrekking,4,1,3,2,2,4
1377,Soul,4,4,2,5,2,3
1952,XF25t,1,5,3,5,5,5
903,FlexSE,5,2,2,3,4,5
1557,CherokeeLatitude,4,3,1,3,5,5
1879,SportageEX,5,5,5,3,2,1
1357,MalibuPremier,1,5,4,5,3,3
1202,SportageLX,5,3,2,5,2,5
372,LCLC,2,3,3,5,5,1
1069,CruzeSedan,2,4,1,2,4,2
1373,E-ClassE,5,1,2,5,4,1
1160,Yukon,3,1,1,2,3,5
857,500LTrekking,4,3,5,1,5,5
1261,XC90T5,1,4,5,1,2,4
1043,E-Series,5,4,4,5,4,4
1969,XT5FWD,4,2,4,1,4,5
1181,Mazda3,1,1,3,1,3,2
1936,CorvetteConvertible,2,1,4,4,2,5
11,Q52.0,3,5,1,5,2,2
210,X4M40i,1,5,4,5,4,4
483,WRXPremium,4,1,3,3,4,3
1102,DurangoCitadel,3,4,1,3,1,1
621,GLEGLE,2,3,3,2,5,2
1794,TahoePremier,3,3,2,3,2,1
695,QX30Luxury,4,1,3,4,5,1
49,ChargerSRT,1,4,4,1,5,3
1001,Yukon2WD,1,1,2,2,2,3
1952,F-PACE35t,3,4,2,1,4,3
851,ElantraSEL,1,2,2,4,5,2
1389,TLXFWD,5,5,2,3,2,3
486,HR-VEX-L,1,5,2,2,5,2
168,JourneySE,4,4,5,4,4,5
1152,TraxFWD,2,4,2,3,5,5
307,ExpeditionXLT,2,5,4,2,5,3
297,FitEX-L,3,4,5,4,1,2
177,A4Premium,4,4,4,4,2,4
368,Santa,4,2,1,2,1,1
1147,500XLounge,2,1,1,5,4,4
376,DurangoGT,4,2,3,5,4,1
1208,FitSport,2,1,3,3,1,4
662,500XPop,4,2,4,5,2,1
482,Crosstrek2.0i,4,4,1,4,5,1
1647,CorvetteCoupe,3,1,2,2,2,5
1761,ChargerSXT,3,1,4,5,3,2
1902,X3xDrive35i,2,3,1,3,4,2
1040,OdysseyTouring,1,4,1,2,1,5
165,500LLounge,5,5,5,1,3,4
1096,FocusSEL,2,2,4,1,4,3
1057,GLSAMG,2,2,2,4,2,5
1578,QX30FWD,1,2,4,4,5,2
135,QX30Luxury,4,5,2,1,5,3
925,Hardtop,2,1,4,3,1,3
524,OdysseyEX-L,3,2,4,5,4,5
1714,Yukon4WD,4,1,1,2,3,1
771,DurangoR/T,3,4,1,3,3,5
1348,VoltLT,1,1,5,3,5,3
1332,200Limited,1,4,2,5,1,3
692,CompassSport,5,3,2,2,2,2
1012,PacificaLimited,2,5,3,1,3,5
234,ChargerSE,5,5,2,2,4,2
1151,RidgelineSport,5,3,4,1,2,3
1741,QX30Premium,1,3,3,4,2,3
451,SonataLimited,3,5,5,4,1,5
1928,SonataLimited,3,4,3,2,2,1
771,XE25t,5,1,1,5,4,4
1874,ElantraSport,5,1,1,2,1,4
834,500XTrekking,1,3,5,3,2,4
