Id,Price,Year,Mileage,City,State,Vin,Make,Model
10129,33982,2017,20186,Sugar Land, TX,1GKKNMLS6HZ226831,GMC,AcadiaFWD
10131,46499,2017,24043,North Huntingdon, PA,1GKS2BKC2HR145414,GMC,Yukon4WD
10134,46500,2017,24344,Lexington, KY,1GKS2BKC4HR147133,GMC,Yukon4WD
10135,46481,2017,23544,Carrollton, TX,1GKS1BKC7HR200300,GMC,Yukon2WD
10138,47800,2017,23206,Austin, TX,1GKS1BKC5HR196733,GMC,Yukon2WD
10141,48969,2017,9757,Duluth, GA,3GTU2PEJXHG139470,GMC,Sierra
10142,46899,2017,17724,Morrow, GA,1GKS2BKC1HR126787,GMC,Yukon4WD
10143,34481,2017,20264,Lakewood, NJ,1GKKNULSXHZ187984,GMC,AcadiaAWD
10144,49995,2017,6232,Kinston, NC,3GTU2PEC8HG157919,GMC,Sierra
10145,35150,2017,14746,Ferriday, LA,1GKKRSKD6HJ237158,GMC,Acadia
10146,47494,2017,14857,Sugar Land, TX,1GKS1BKCXHR175442,GMC,Yukon2WD
10165,52172,2017,6659,New Braunfels, TX,3GTU2NEC5HG173645,GMC,Sierra
10167,53490,2017,4182,Minnetonka, MN,3GTU2PEJXHG321802,GMC,Sierra
10178,45589,2017,32551,San Diego, CA,1GKS2BKC7HR115728,GMC,Yukon4WD
10185,32991,2017,25295,Sugar Land, TX,1GKKNMLS6HZ249476,GMC,AcadiaFWD
10193,46900,2017,12546,Bartow, FL,1GKS1BKC5HR124589,GMC,Yukon2WD
10206,47980,2017,19330,D'Iberville, MS,1GKS1BKC7HR129776,GMC,Yukon2WD
10208,33991,2017,22095,Sugar Land, TX,1GKKNMLSXHZ213886,GMC,AcadiaFWD
10211,46988,2017,20066,Tyler, TX,1GKS1BKC8HR175259,GMC,Yukon2WD
10212,47999,2017,22912,Puyallup, WA,1GKS2BKC6HR200558,GMC,Yukon4WD
10215,47300,2017,16638,Red Springs, NC,1GKS1BKC7HR124139,GMC,Yukon2WD
10217,33992,2017,22287,Sugar Land, TX,1GKKNMLS1HZ249269,GMC,AcadiaFWD
10222,48800,2017,14541,Tulsa, OK,1GKS2BKC4HR198566,GMC,Yukon4WD
10228,46982,2017,17634,Scottsdale, AZ,1GKS1BKC0HR164711,GMC,Yukon2WD
10248,42860,2017,8340,Winter Haven, FL,1GKKNPLS1HZ194873,GMC,AcadiaFWD
10256,43000,2017,10850,Lincoln, NE,1GKKNXLS4HZ176660,GMC,AcadiaAWD
10257,43902,2017,7026,Vicksburg, MS,3GTU2NEC1HG210609,GMC,Sierra
10273,42950,2017,9539,Pensacola, FL,3GTP1NEC0HG148605,GMC,Sierra
10284,45405,2017,6055,Arundel, ME,1GKKNXLSXHZ162293,GMC,AcadiaAWD
10289,43100,2017,24810,Little Rock, AR,3GTU2MECXHG124113,GMC,Sierra
10310,44877,2017,11999,Decatur, TX,3GTU2NEC5HG233018,GMC,Sierra
10329,47995,2017,21231,Selma, TX,1GKS1BKC8HR157540,GMC,Yukon2WD
10344,50419,2017,13098,Nokomis, FL,3GTU2PEJXHG113144,GMC,Sierra
10349,34121,2017,25271,Middlesboro, KY,1GKKNULS1HZ224324,GMC,AcadiaAWD
10352,48900,2017,21334,St Peters, MO,1GKS2BKC1HR145727,GMC,Yukon4WD
10374,44993,2017,9225,Houston, TX,3GTU2NEC6HG225266,GMC,Sierra
10375,44991,2017,6781,GILBERT, AZ,3GTU2NEC1HG115967,GMC,Sierra
10379,34900,2017,20346,Aurora, CO,1GKKNULS8HZ211733,GMC,AcadiaAWD
10383,48174,2017,22945,Lone Tree, CO,1GKS2BKC1HR142021,GMC,Yukon4WD
10386,47999,2017,14543,Morrow, GA,1GKS2BKCXHR146262,GMC,Yukon4WD
10390,52000,2017,4699,Placerville, CA,3GTU2NEC3HG359975,GMC,Sierra
10396,47980,2017,18975,Cape Coral, FL,1GKS1BKC4HR200738,GMC,Yukon2WD
10398,47500,2017,23719,Albuquerque, NM,1GKS2BKC0HR236553,GMC,Yukon4WD
10414,42675,2017,21086,Van Nuys, CA,1GKS1BKC0HR130543,GMC,Yukon2WD
10425,46486,2017,9371,Kansas City, KS,3GTU2PEC0HG281599,GMC,Sierra
10439,42999,2017,13625,Orlando, FL,1GKS1BKC3HR144663,GMC,Yukon2WD
10446,40000,2017,50147,Marietta, GA,1GKS1BKC1HR204116,GMC,Yukon2WD
10459,49992,2017,3525,Renton, WA,3GTU2PEC3HG110894,GMC,Sierra
10466,46074,2017,28928,Rockville, MD,1GKS2BKC8HR115818,GMC,Yukon4WD
10469,50995,2017,408,Albuquerque, NM,3GTU2NEJ9HG397578,GMC,Sierra
10472,47000,2017,25659,Abilene, TX,1GKS1BKC9HR174721,GMC,Yukon2WD
10490,44900,2017,18691,Cartersville, GA,3GTU2NEC0HG172693,GMC,Sierra
10491,45989,2017,11908,Rainbow City, AL,3GTU2NEC8HG143698,GMC,Sierra
10492,45995,2017,10043,Lynnwood, WA,3GTU2NEC4HG135890,GMC,Sierra
10505,46988,2017,847,Jacksonville, AR,3GTU2NEC7HG336344,GMC,Sierra
10508,46500,2017,2556,Lewisville, TX,3GTU2NEC7HG135883,GMC,Sierra
10518,45780,2017,5613,Philadelphia, PA,3GTU2NEC2HG310928,GMC,Sierra
10524,45949,2017,7563,Sandwich, IL,3GTU2NEC2HG129974,GMC,Sierra
10526,44999,2017,15697,Huntington Beach, CA,1GKS1BKC1HR130471,GMC,Yukon2WD
10527,30991,2017,20211,Sugar Land, TX,1GKKNSLA6HZ217770,GMC,AcadiaAWD
10534,47391,2017,795,Devils Lake, ND,3GTU2NEC9HG367398,GMC,Sierra
10535,42999,2017,20663,Orlando, FL,1GKS1BKC6HR202474,GMC,Yukon2WD
10542,32996,2017,7739,Aurora, MO,1GKKNMLS3HZ103407,GMC,AcadiaFWD
10544,31888,2017,18510,Richardson, TX,1GKKRSKD8HJ220958,GMC,Acadia
10546,43994,2017,27856,Jacksonville, FL,1GKS1BKCXHR160052,GMC,Yukon2WD
10553,47995,2017,4923,Conway, AR,3GTU2NEC4HG344420,GMC,Sierra
10555,47500,2017,4025,Delaware, OH,1GKKNXLSXHZ202078,GMC,AcadiaAWD
10557,45997,2017,15465,Fond du Lac, WI,3GTU2NEJ1HG160924,GMC,Sierra
10559,44443,2017,23296,Greensboro, GA,1GKS1BKC0HR213549,GMC,Yukon2WD
10570,47290,2017,14820,Ashland, VA,1GKS2BKC7HR224898,GMC,Yukon4WD
10575,34993,2017,21251,Gilbert, AZ,1GKKVSKD4HJ245013,GMC,Acadia
10585,47879,2017,21260,Savannah, Ga,1GKS1BKC1HR204486,GMC,Yukon2WD
10590,33492,2017,20846,Sugar Land, TX,1GKKNMLS0HZ246119,GMC,AcadiaFWD
10595,48000,2017,4749,San Jose, CA,1GKS1AKC8HR186384,GMC,Yukon2WD
10596,48999,2017,2288,Puyallup, WA,3GTU2NEC5HG280792,GMC,Sierra
10602,49995,2017,4325,Conway, AR,3GTU2NEC1HG288064,GMC,Sierra
10604,30880,2017,2662,Brooksville, FL,1GTG5CEAXH1250371,GMC,CanyonCrew
10610,46636,2017,2156,Detroit, MI,1GTV2NEC8HZ203662,GMC,Sierra
10626,43889,2017,18141,Dallas, TX,1GKS1BKC9HR175707,GMC,Yukon2WD
10628,31980,2017,14071,Anaheim, CA,1GKKNMLS0HZ225061,GMC,AcadiaFWD
10630,47999,2017,2193,Middletown, RI,3GTU2PEC4HG450099,GMC,Sierra
10636,47455,2017,20021,Clarksville, TN,3GTU2PEJ0HG103500,GMC,Sierra
10648,45987,2017,19597,Raleigh, NC,1GKKNPLS8HZ161398,GMC,AcadiaFWD
10656,42000,2017,7032,Conway, AR,3GTU2MEC4HG254968,GMC,Sierra
10679,41000,2017,17205,Taylor, MI,1GKKNXLS3HZ182885,GMC,AcadiaAWD
10682,41900,2017,14835,Marietta, GA,3GTU2NEC1HG222453,GMC,Sierra
10690,43000,2017,29,Alliance, OH,3GTU2NEC9HG452841,GMC,Sierra
10692,43300,2017,6650,Goodyear, AZ,3GTU2NEC3HG161199,GMC,Sierra
10714,40988,2017,11000,Mt. Juliet, TN,1GKKNPLS2HZ109622,GMC,AcadiaFWD
10725,41995,2017,9286,KAHULUI, HI,1GKKNXLS1HZ141848,GMC,AcadiaAWD
10730,41988,2017,7755,Houston, TX,1GKKNPLS5HZ242553,GMC,AcadiaFWD
10747,27000,2017,21424,Chicago, IL,1GKKNLLA3HZ255298,GMC,AcadiaFWD
10768,45488,2017,21621,Houston, TX,1GKS1BKC6HR149601,GMC,Yukon2WD
10776,32992,2017,20022,Sugar Land, TX,1GKKNMLS7HZ254525,GMC,AcadiaFWD
10782,45664,2017,20642,Anaheim, CA,1GKS1BKC8HR224007,GMC,Yukon2WD
10786,48900,2017,8963,Sherwood, AR,3GTU2PEC6HG102790,GMC,Sierra
10795,43956,2017,8866,Trevose, PA,3GTU2NEC4HG157193,GMC,Sierra
10813,46587,2017,24424,Daphne, AL,3GTU2NEJ0HG158064,GMC,Sierra
10821,44309,2017,8040,New Hudson, MI,1GT12SEG6HF106512,GMC,Sierra
10841,44500,2017,5586,Macon, GA,3GTU2NEC5HG134814,GMC,Sierra
10849,43998,2017,955,Houston, TX,3GTP1NEC0HG229197,GMC,Sierra
10857,28995,2017,9011,Ottawa, IL,1GKKNLLAXHZ111313,GMC,AcadiaFWD
10875,45000,2017,4482,Stoughton, WI,3GTU2NEC0HG259641,GMC,Sierra
10880,43493,2017,8115,Fond du Lac, WI,3GTU2NEC9HG177908,GMC,Sierra
10892,47388,2017,6269,Buford, GA,3GTU2NEJ3HG427688,GMC,Sierra
10899,46995,2017,16538,Havre, MT,3GTU2NEJ1HG276012,GMC,Sierra
10905,46990,2017,7061,Rome, GA,3GTU2NEC3HG364660,GMC,Sierra
10916,45000,2017,12318,Columbus, GA,3GTU2NEC1HG281602,GMC,Sierra
10924,43252,2017,7491,Thomasville, AL,3GTP1NEC4HG302152,GMC,Sierra
10942,44821,2017,8029,Huntsville, AL,3GTU2NECXHG129978,GMC,Sierra
10952,44988,2017,4280,Friendswood, TX,3GTP1PEC1HG257456,GMC,Sierra
10954,28991,2017,20188,Sugar Land, TX,1GKKNLLA8HZ254311,GMC,AcadiaFWD
10960,43590,2017,10797,Tulsa, OK,3GTU2NEC4HG199637,GMC,Sierra
10971,29991,2017,14822,Sugar Land, TX,1GKKNLLA0HZ217219,GMC,AcadiaFWD
10984,45000,2017,17418,Delray Beach, FL,3GTP1PEC2HG112328,GMC,Sierra
10988,45588,2017,5470,Blackshear, GA,3GTU2NEC4HG264468,GMC,Sierra
11032,44980,2017,6324,O'Fallon, IL,3GTU2NEJ4HG362902,GMC,Sierra
11040,29992,2017,15760,Sugar Land, TX,1GKKNLLA4HZ218051,GMC,AcadiaFWD
11071,37788,2017,18291,Cincinnati, OH,1GTP6DE17H1154510,GMC,CanyonCrew
11084,40700,2017,5172,Newnan, GA,1GKKNMLS6HZ187996,GMC,AcadiaFWD
11111,39899,2017,13726,Clearwater, FL,1GKKNPLS1HZ165048,GMC,AcadiaFWD
11119,41986,2017,16,Concord, NH,3GTU2MEC0HG196521,GMC,Sierra
11134,37990,2017,16342,Rockville Centre, NY,1GTG6EEN3H1118628,GMC,CanyonCrew
11170,39791,2017,32481,Dublin, OH,3GTU2NEC5HG103871,GMC,Sierra
11197,42995,2017,5363,Houston, TX,3GTU2MEC0HG329455,GMC,Sierra
11199,45112,2017,5449,Edinburg, TX,3GTU2NEC7HG218584,GMC,Sierra
11214,43950,2017,19754,West Covina, CA,1GKS1BKC4HR196741,GMC,Yukon2WD
11221,30990,2017,6944,Jasper, AL,1GKKNLLAXHZ192863,GMC,AcadiaFWD
11224,31988,2017,14043,Jacksonville, FL,1GKKRSKD4HJ208726,GMC,Acadia
11226,46488,2017,6550,Houston, TX,3GTU2NEC5HG312334,GMC,Sierra
11239,24997,2017,19927,Union City, GA,1GTG5CEA7H1148347,GMC,CanyonCrew
11242,41911,2017,7053,Sarasota, FL,1GKKNPLS8HZ211751,GMC,AcadiaFWD
11262,43888,2017,26325,Cullman, AL,3GTU2NEC1HG140402,GMC,Sierra
11268,42500,2017,26471,Saint Augustine, FL,1GKS1BKC0HR126685,GMC,Yukon2WD
11283,41645,2017,2821,Detroit, MI,1GKKNVLS5HZ285228,GMC,AcadiaAWD
11284,41000,2017,8997,Tigard, OR,1GKKNXLS9HZ227523,GMC,AcadiaAWD
11287,40988,2017,154,Cincinnati, OH,1GTP6EE19H1108103,GMC,CanyonCrew
11301,42998,2017,11376,Richmond, VA,3GTU2NEC8HG179570,GMC,Sierra
11314,41988,2017,7440,Madison, TN,3GTU2NECXHG224251,GMC,Sierra
11322,41900,2017,8701,Fresno, CA,3GTU2MEC7HG161992,GMC,Sierra
11324,41999,2017,7560,Hendersonville, NC,3GTU2NEC5HG148874,GMC,Sierra
11327,38995,2017,3178,Blenheim, SC,1GT02SEG1HZ251029,GMC,Sierra
11334,45146,2017,11515,Livonia, MI,1GT42WCG4HF104989,GMC,Sierra
11337,44995,2017,13282,Merrimack, NH,1GKKNXLS7HZ176541,GMC,AcadiaAWD
11346,45555,2017,6500,Richmond, VA,1GKKNPLS2HZ172123,GMC,AcadiaFWD
11347,46129,2017,1289,Tyler, TX,3GTU2NEC5HG459673,GMC,Sierra
11380,42000,2017,5042,Winchester, KY,1GKKNPLS2HZ256152,GMC,AcadiaFWD
11430,45975,2017,5552,Jacksonville, FL,3GTP1NEC1HG116617,GMC,Sierra
11432,29990,2017,16807,Puyallup, WA,1GKKNSLA3HZ203437,GMC,AcadiaAWD
11433,41950,2017,27922,Houston, TX,1GKKNXLS8HZ135268,GMC,AcadiaAWD
11434,28992,2017,23100,Sugar Land, TX,1GKKNSLA3HZ213983,GMC,AcadiaAWD
11436,28990,2017,13115,Jasper, AL,1GKKNLLA9HZ175584,GMC,AcadiaFWD
11478,43988,2017,4327,Conroe, TX,1GKKNPLS8HZ163961,GMC,AcadiaFWD
11486,44780,2017,1477,Hanover, MA,1GKKNXLS6HZ275030,GMC,AcadiaAWD
11497,43978,2017,6465,Lima, OH,1GKKNXLSXHZ210875,GMC,AcadiaAWD
11502,43991,2017,10200,Auburn, AL,3GTU2NEC6HG234243,GMC,Sierra
11508,37454,2017,1196,Chamblee, GA,1GTG5EEN8H1217917,GMC,CanyonCrew
11559,39592,2017,3214,Indiana, PA,1GTV2MEC8HZ140816,GMC,Sierra
11582,39985,2017,5798,Columbus, OH,1GKKNPLS6HZ199356,GMC,AcadiaFWD
11587,36855,2017,17783,Greensboro, GA,1GTG6EEN1H1108129,GMC,CanyonCrew
11601,39999,2017,1621,GILBERT, AZ,3GTU2MEC0HG169948,GMC,Sierra
11618,38991,2017,11221,Auburn, MA,1GTV2MECXHZ150652,GMC,Sierra
11645,43000,2017,11285,La Follette, TN,3GTU2NEC0HG149009,GMC,Sierra
11666,44995,2017,1449,Conway, AR,3GTU2NEC1HG345881,GMC,Sierra
11678,40993,2017,14217,Puyallup, WA,3GTU2NECXHG162656,GMC,Sierra
11684,41300,2017,885,Titusville, FL,1GKKNMLS7HZ274225,GMC,AcadiaFWD
11706,37991,2017,6159,Sedalia, MO,2GKFLVE35H6213180,GMC,TerrainAWD
11711,42500,2017,4569,Beaverton, OR,1GKKNXLSXHZ174086,GMC,AcadiaAWD
11723,41668,2017,13661,Cumming, GA,1GKKNXLSXHZ133263,GMC,AcadiaAWD
11747,43676,2017,1671,Loveland, CO,3GTU2NEC8HG312344,GMC,Sierra
11757,43000,2017,4895,Buford, GA,3GTU2NEC6HG311984,GMC,Sierra
11759,43000,2017,5018,Buford, GA,3GTU2NEC3HG181968,GMC,Sierra
11765,43000,2017,5347,Buford, GA,3GTU2NEC0HG294454,GMC,Sierra
11793,40994,2017,5933,Sugar Land, TX,1GKKNPLS0HZ134230,GMC,AcadiaFWD
11870,40700,2017,10595,Norwood, MA,1GTV2NEC6HZ117461,GMC,Sierra
11890,41000,2017,12818,Arlington, TX,3GTU2NEC6HG162993,GMC,Sierra
11926,42500,2017,6591,Winter Haven, FL,1GKKNPLS3HZ193725,GMC,AcadiaFWD
11946,35992,2017,18506,Wendell, NC,1GKKNMLS2HZ192838,GMC,AcadiaFWD
11956,37719,2017,8923,Casa Grande, AZ,3GTU2MEC8HG223917,GMC,Sierra
11979,37900,2017,11605,Peoria, AZ,3GTP1MEC5HG217203,GMC,Sierra
12011,35900,2017,14666,Brandon, MS,1GKKNMLS2HZ103382,GMC,AcadiaFWD
12088,37988,2017,5826,Madison, TN,1GKKNPLS8HZ124268,GMC,AcadiaFWD
12089,39700,2017,6562,Peoria, AZ,3GTU2MECXHG245689,GMC,Sierra
12090,38761,2017,14469,Buffalo, MN,1GKKNPLS2HZ105313,GMC,AcadiaFWD
12091,37888,2017,17055,Selma, CA,1GKKNMLS4HZ194333,GMC,AcadiaFWD
12105,40500,2017,3260,Delaware, OH,1GKKVSKD9HJ193040,GMC,Acadia
12165,26355,2017,20117,Tinley Park, IL,1GKKNLLA3HZ216808,GMC,AcadiaFWD
12202,38398,2017,8769,Saint Cloud, FL,1GKKNPLSXHZ237946,GMC,AcadiaFWD
12211,39380,2017,9739,Rome, GA,3GTU2MEC2HG206210,GMC,Sierra
12239,39870,2017,2469,Layton, UT,1GTV2MEC2HZ155733,GMC,Sierra
12242,40500,2017,4010,Delaware, OH,1GKKNULS8HZ194996,GMC,AcadiaAWD
12254,41991,2017,5878,Spring, TX,3GTP1NEC0HG404841,GMC,Sierra
12270,41944,2017,407,Sherman, TX,1GKKNPLS9HZ179165,GMC,AcadiaFWD
12289,39585,2017,4154,Bonham, TX,1GTV2NEC0HZ182273,GMC,Sierra
12311,38995,2017,4921,Missoula, MT,2GKFLVE36H6128218,GMC,TerrainAWD
12317,39624,2017,18101,Trevose, PA,1GKKNXLS8HZ119295,GMC,AcadiaAWD
12320,39990,2017,5401,St Louis, MO,1GKKNXLS0HZ215826,GMC,AcadiaAWD
12347,41900,2017,2631,Fayetteville, AR,3GTU2NEC7HG284911,GMC,Sierra
12386,36048,2017,10950,Indianapolis, IN,1GKKNMLA7HZ148020,GMC,AcadiaFWD
12397,37292,2017,1136,Concord, NC,1GTV2MEC0HZ121094,GMC,Sierra
12403,34961,2017,21093,Madison, TN,1GKKNULS9HZ222790,GMC,AcadiaAWD
12404,33400,2017,18999,Athens, GA,1GTG6CEN1H1145508,GMC,CanyonCrew
12421,36387,2017,24152,Somerset, PA,1GKKVSKD4HJ206759,GMC,Acadia
12423,36990,2017,155,Bartow, FL,1GKKNNLSXHZ216275,GMC,AcadiaFWD
12424,27649,2017,1159,Daytona Beach, FL,2GKALNEK2H6290543,GMC,TerrainFWD
12431,26997,2017,12450,Lake Park, FL,2GKALPEK8H6313125,GMC,TerrainFWD
12441,25970,2017,17248,Sioux Falls, SD,2GKFLUEK9H6310531,GMC,TerrainAWD
12475,34290,2017,6061,Vernon, CT,2GKFLUEK9H6124343,GMC,TerrainAWD
12478,38300,2017,9578,Broken Arrow, OK,3GTU2MEC1HG176780,GMC,Sierra
12534,36478,2017,18951,Houston, TX,1GKKRSKD8HJ267908,GMC,Acadia
12535,37599,2017,25692,Chesapeake, VA,1GKKVSKD1HJ207724,GMC,Acadia
12547,37995,2017,17075,Albany, NY,1GKKVSKDXHJ242620,GMC,Acadia
12549,27995,2017,12938,Albany, NY,2GKFLUEK3H6307074,GMC,TerrainAWD
12589,37950,2017,17023,Selma, AL,1GKKRSKD5HJ240469,GMC,Acadia
12596,35614,2017,17664,Murfreesboro, TN,1GTG6DENXH1147571,GMC,CanyonCrew
12608,35968,2017,22101,Charlotte, NC,1GKKNMLS6HZ171345,GMC,AcadiaFWD
12613,37990,2017,22943,Goldsboro, NC,1GKKVSKD2HJ243714,GMC,Acadia
12636,37986,2017,20591,Easton, PA,1GKKVSKD6HJ225197,GMC,Acadia
12644,38995,2017,5931,CARLSBAD, CA,1GKKNNLS4HZ177988,GMC,AcadiaFWD
12660,39561,2017,11290,Raleigh, NC,1GKKNPLS0HZ208889,GMC,AcadiaFWD
12670,38999,2017,11530,Madison, TN,1GKKNPLS5HZ132618,GMC,AcadiaFWD
12672,38999,2017,21243,Athens, AL,3GTU2NEC6HG137673,GMC,Sierra
12685,41000,2017,4669,Grapevine, TX,3GTP1NEC9HG334272,GMC,Sierra
12709,37798,2017,3104,Carmel, NY,1GKKNTLS5HZ215376,GMC,AcadiaAWD
12730,39000,2017,5873,Grand Rapids, MI,1GKKNULS9HZ210073,GMC,AcadiaAWD
12736,33200,2017,2610,Brooksville, FL,2GKFLNE31H6160364,GMC,TerrainFWD
12748,39699,2017,7401,Fishers, IN,1GKKRSKD5HJ146446,GMC,Acadia
12764,39365,2017,1700,Lawrence, KS,1GKKNWLS4HZ295349,GMC,AcadiaAWD
12766,39881,2017,8096,Pensacola, FL,3GTP1NEC0HG410302,GMC,Sierra
12793,33977,2017,12603,Cary, NC,1GKKNULS4HZ185289,GMC,AcadiaAWD
12802,35995,2017,5706,San Antonio, TX,1GKKNMLSXHZ155987,GMC,AcadiaFWD
12803,36500,2017,2922,McKinney, TX,1GKKNMLAXHZ210655,GMC,AcadiaFWD
12809,36500,2017,3110,McKinney, TX,1GKKNMLA1HZ213153,GMC,AcadiaFWD
12821,34280,2017,18438,Philadelphia, PA,1GKKRSKD1HJ251176,GMC,Acadia
12825,25995,2017,13668,Stoughton, WI,2GKFLUEK1H6312614,GMC,TerrainAWD
12838,35245,2017,22307,Gainesville, GA,1GKKRSKD9HJ241429,GMC,Acadia
12842,35988,2017,3764,Clermont, FL,1GKKRSKD5HJ312190,GMC,Acadia
12872,34980,2017,18590,Saint Helens, OR,1GKKNULS8HZ200294,GMC,AcadiaAWD
12874,34995,2017,11664,Paoli, PA,1GKKNULS1HZ222721,GMC,AcadiaAWD
12899,37900,2017,15196,Ankeny, IA,1GKKVSKDXHJ245842,GMC,Acadia
12937,34769,2017,14983,Leesburg, GA,1GKKNMLS8HZ227804,GMC,AcadiaFWD
12968,34572,2017,20029,Mesa, AZ,1GKKNMLS5HZ212340,GMC,AcadiaFWD
13012,36887,2017,15410,Odessa, TX,1GKKRSKD1HJ248620,GMC,Acadia
13020,26796,2017,9973,Baytown, TX,2GKALNEK9H6218769,GMC,TerrainFWD
13035,36990,2017,1678,Morehead City, NC,1GKKNMLS4HZ207128,GMC,AcadiaFWD
13071,36850,2017,17129,Asheville, NC,1GKKVSKD7HJ242266,GMC,Acadia
13080,37995,2017,944,Columbia, SC,1GKKNMLS1HZ292154,GMC,AcadiaFWD
13108,37999,2017,20214,ROCHESTER, NY,1GKKVSKD1HJ229643,GMC,Acadia
13109,36990,2017,19964,Monticello, MN,1GKKNWLS1HZ100355,GMC,AcadiaAWD
13136,37198,2017,2296,Carmel, NY,1GTV2LEC3HZ205968,GMC,Sierra
13147,34895,2017,2415,Gainesville, FL,2GKFLRE35H6198090,GMC,TerrainFWD
13150,36795,2017,18681,Westlake, OH,1GKKVSKD0HJ100860,GMC,Acadia
13158,26836,2017,18742,Downers Grove, IL,2GKFLUEK0H6313186,GMC,TerrainAWD
13175,37899,2017,5879,Cerritos, CA,1GKKNMLS4HZ209834,GMC,AcadiaFWD
13177,38995,2017,12360,Missoula, MT,1GKKNULS8HZ193461,GMC,AcadiaAWD
13220,32995,2017,30002,Buford, GA,1GKKRSKD0HJ236474,GMC,Acadia
13227,34921,2017,21251,New Braunfels, TX,1GKKRSKD5HJ132854,GMC,Acadia
13259,34620,2017,6054,Lee's Summit, MO,1GKKNMLS5HZ205419,GMC,AcadiaFWD
13269,34778,2017,17045,Monticello, MN,1GKKVSKD6HJ203975,GMC,Acadia
13281,35795,2017,16804,Souderton, PA,1GKKVSKD6HJ221862,GMC,Acadia
13294,34999,2017,15715,West Chester, PA,1GKKVSKD1HJ221235,GMC,Acadia
13305,35995,2017,25652,Liberty Lake, WA,1GKKVSKD6HJ223563,GMC,Acadia
13312,34888,2017,8850,Kenly, NC,1GKKNMLS4HZ190024,GMC,AcadiaFWD
13329,37995,2017,20054,Missoula, MT,1GKKNVLS1HZ132023,GMC,AcadiaAWD
13333,36495,2017,22018,Farmington, NM,1GKKVSKD6HJ244378,GMC,Acadia
13336,37899,2017,2582,Wilson, NC,1GKKNMLS5HZ182966,GMC,AcadiaFWD
13349,34988,2017,989,Mt. Juliet, TN,1GKKNMLS3HZ258216,GMC,AcadiaFWD
13401,35994,2017,21808,Pensacola, FL,1GKKNMLSXHZ225598,GMC,AcadiaFWD
13424,38993,2017,6151,Abilene, TX,1GKKNNLS5HZ195805,GMC,AcadiaFWD
13432,36299,2017,4812,Cerritos, CA,3GTP1MEC5HG109499,GMC,Sierra
13433,34700,2017,17109,SEYMOUR, IN,1GKKNMLS5HZ124808,GMC,AcadiaFWD
13438,34860,2017,9699,Brigham City, UT,1GKKNULS0HZ188187,GMC,AcadiaAWD
13446,36760,2017,12326,Watertown, NY,1GKKNULS2HZ232612,GMC,AcadiaAWD
13458,35873,2017,16324,Colorado Springs, CO,1GKKNULS2HZ223666,GMC,AcadiaAWD
13462,26995,2017,422,Watertown, MA,2GKFLTEKXH6301055,GMC,TerrainAWD
13463,32495,2017,35961,Fort Wayne, IN,1GKKNMLS3HZ169763,GMC,AcadiaFWD
13475,35986,2017,19930,Charleston, SC,1GKKRSKD3HJ236498,GMC,Acadia
13478,35900,2017,18276,SEYMOUR, IN,1GKKRSKD6HJ238505,GMC,Acadia
13496,36760,2017,18086,Watertown, NY,1GKKNULSXHZ224127,GMC,AcadiaAWD
13502,34775,2017,22473,Greenwood, MS,1GKKNMLS5HZ226206,GMC,AcadiaFWD
13528,37770,2017,8132,Mequon, WI,1GKKVSKD5HJ187266,GMC,Acadia
13537,35089,2017,18618,Moreno Valley, CA,1GKKRSKD1HJ262632,GMC,Acadia
13539,33977,2017,21464,Shreveport, LA,1GKKNMLS8HZ191144,GMC,AcadiaFWD
13543,36760,2017,14988,Watertown, NY,1GKKNULS7HZ224053,GMC,AcadiaAWD
13544,36760,2017,15003,Watertown, NY,1GKKNULS8HZ229360,GMC,AcadiaAWD
13579,34500,2017,23721,Daphne, AL,1GKKRSKD5HJ238057,GMC,Acadia
13586,35990,2017,13917,Waycross, GA,1GKKNMLS7HZ235389,GMC,AcadiaFWD
13606,37999,2017,12176,Harrisburg, PA,1GKKVSKD8HJ246259,GMC,Acadia
13612,32926,2017,3168,Detroit, MI,1GKKNLLS5HZ254470,GMC,AcadiaFWD
13630,31998,2017,10453,Houston, TX,1GKKNMLS5HZ197337,GMC,AcadiaFWD
13635,26988,2017,947,Aurora, IL,1GTW7AFF8H1109822,GMC,Savana
13636,34174,2017,12413,Chicopee, MA,1GKKVSKD4HJ225375,GMC,Acadia
13664,32990,2017,14039,Burley, ID,1GKKNULS3HZ194193,GMC,AcadiaAWD
13702,34800,2017,4559,Plainfield, IN,1GTV2MEC5HZ106073,GMC,Sierra
13715,33788,2017,21355,Chicopee, MA,1GKKVSKD7HJ243997,GMC,Acadia
13731,33994,2017,8862,Dublin, OH,1GKKNNLS4HZ203764,GMC,AcadiaFWD
13735,32500,2017,26928,Newport News, VA,1GKKNMLS0HZ162916,GMC,AcadiaFWD
13754,36900,2017,295,Cary, NC,3GTU2MEC3HG390301,GMC,Sierra
13762,38000,2017,2140,Littleton, CO,1GKKNULS6HZ247680,GMC,AcadiaAWD
13772,36500,2017,5168,Crestview, FL,1GKKRSKD4HJ155784,GMC,Acadia
13785,34977,2017,8492,Buffalo, MN,1GKKNULS7HZ185061,GMC,AcadiaAWD
13796,33594,2017,20670,Leesburg, GA,1GKKRSKD7HJ265566,GMC,Acadia
13804,33995,2017,14049,Kinston, NC,1GKKNULS5HZ184555,GMC,AcadiaAWD
